pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"1-[3-[2-fluoro-4-(1-methylpyrazol-4-yl)anilino]-1-(3-methyltetrahydrofuran-3-yl)-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-5-yl]ethanone",PUBCHEM.COMPOUND:121373106,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,36,0.72,0.72,0.0,0.0,0.36,72.0,False,-0.0,False,0.72,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,36,medik:creative_edge#76,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:121373106,"1-[3-[2-fluoro-4-(1-methylpyrazol-4-yl)anilino]-1-(3-methyltetrahydrofuran-3-yl)-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-5-yl]ethanone",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"1-[3-[2-fluoro-4-(1-methylpyrazol-4-yl)anilino]-1-(3-methyltetrahydrofuran-3-yl)-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-5-yl]ethanone",PUBCHEM.COMPOUND:121373106,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,36,0.72,0.72,0.0,0.0,0.36,72.0,False,-0.0,False,0.72,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,36,medik:edge#152,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:121373106,"1-[3-[2-fluoro-4-(1-methylpyrazol-4-yl)anilino]-1-(3-methyltetrahydrofuran-3-yl)-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-5-yl]ethanone",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"1-[3-[2-fluoro-4-(1-methylpyrazol-4-yl)anilino]-1-(3-methyltetrahydrofuran-3-yl)-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-5-yl]ethanone causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"1-[3-[2-fluoro-4-(1-methylpyrazol-4-yl)anilino]-1-(3-methyltetrahydrofuran-3-yl)-6,7-dihydro-4H-pyrazolo[4,3-c]pyridin-5-yl]ethanone",PUBCHEM.COMPOUND:121373106,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,36,0.72,0.72,0.0,0.0,0.36,72.0,False,-0.0,False,0.72,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,36,medik:edge#153,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US11292791, Example 520",PUBCHEM.COMPOUND:138479202,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,37,0.712,0.712,0.0,0.0,0.356,71.2,False,-0.0,False,0.712,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,37,medik:creative_edge#39,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:138479202,"US11292791, Example 520",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US11292791, Example 520",PUBCHEM.COMPOUND:138479202,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,37,0.712,0.712,0.0,0.0,0.356,71.2,False,-0.0,False,0.712,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,37,medik:edge#78,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:138479202,"US11292791, Example 520",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US11292791, Example 520 causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US11292791, Example 520",PUBCHEM.COMPOUND:138479202,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,37,0.712,0.712,0.0,0.0,0.356,71.2,False,-0.0,False,0.712,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,37,medik:edge#79,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"6-(4-chlorophenyl)-5-(1,5-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)-1-isopropyl-3-methyl-5,6-dihydropyrrolo[3,4-c]pyrazol-4(1H)-one",PUBCHEM.COMPOUND:86343743,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,38,0.704,0.704,0.0,0.0,0.352,70.4,False,-0.0,False,0.704,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,38,medik:creative_edge#122,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:86343743,"6-(4-chlorophenyl)-5-(1,5-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)-1-isopropyl-3-methyl-5,6-dihydropyrrolo[3,4-c]pyrazol-4(1H)-one",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"6-(4-chlorophenyl)-5-(1,5-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)-1-isopropyl-3-methyl-5,6-dihydropyrrolo[3,4-c]pyrazol-4(1H)-one",PUBCHEM.COMPOUND:86343743,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,38,0.704,0.704,0.0,0.0,0.352,70.4,False,-0.0,False,0.704,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,38,medik:edge#244,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:86343743,"6-(4-chlorophenyl)-5-(1,5-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)-1-isopropyl-3-methyl-5,6-dihydropyrrolo[3,4-c]pyrazol-4(1H)-one",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"6-(4-chlorophenyl)-5-(1,5-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)-1-isopropyl-3-methyl-5,6-dihydropyrrolo[3,4-c]pyrazol-4(1H)-one causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"6-(4-chlorophenyl)-5-(1,5-dimethyl-6-oxo-1,6-dihydropyridin-3-yl)-1-isopropyl-3-methyl-5,6-dihydropyrrolo[3,4-c]pyrazol-4(1H)-one",PUBCHEM.COMPOUND:86343743,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,38,0.704,0.704,0.0,0.0,0.352,70.4,False,-0.0,False,0.704,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,38,medik:edge#245,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"(S)-4-(2,4-difluorophenyl)-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-ethyl-3-methyl-4,5-dihydropyrrolo[3,4-c]pyrazol-6(1H)-one",PUBCHEM.COMPOUND:91826384,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,39,0.696,0.696,0.0,0.0,0.348,69.6,False,-0.0,False,0.696,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,39,medik:creative_edge#62,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:91826384,"(S)-4-(2,4-difluorophenyl)-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-ethyl-3-methyl-4,5-dihydropyrrolo[3,4-c]pyrazol-6(1H)-one",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"(S)-4-(2,4-difluorophenyl)-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-ethyl-3-methyl-4,5-dihydropyrrolo[3,4-c]pyrazol-6(1H)-one",PUBCHEM.COMPOUND:91826384,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,39,0.696,0.696,0.0,0.0,0.348,69.6,False,-0.0,False,0.696,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,39,medik:edge#124,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:91826384,"(S)-4-(2,4-difluorophenyl)-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-ethyl-3-methyl-4,5-dihydropyrrolo[3,4-c]pyrazol-6(1H)-one",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"(S)-4-(2,4-difluorophenyl)-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-ethyl-3-methyl-4,5-dihydropyrrolo[3,4-c]pyrazol-6(1H)-one causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"(S)-4-(2,4-difluorophenyl)-5-(3,8-dimethyl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1-ethyl-3-methyl-4,5-dihydropyrrolo[3,4-c]pyrazol-6(1H)-one",PUBCHEM.COMPOUND:91826384,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,39,0.696,0.696,0.0,0.0,0.348,69.6,False,-0.0,False,0.696,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,39,medik:edge#125,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,Diethyl-2-Pentadecylmalonate,PUBCHEM.COMPOUND:56676754,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,40,0.688,0.688,0.0,0.0,0.344,68.8,False,-0.0,False,0.688,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,40,medik:creative_edge#63,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:56676754,Diethyl-2-Pentadecylmalonate,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,Diethyl-2-Pentadecylmalonate,PUBCHEM.COMPOUND:56676754,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,40,0.688,0.688,0.0,0.0,0.344,68.8,False,-0.0,False,0.688,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,40,medik:edge#126,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:56676754,Diethyl-2-Pentadecylmalonate,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,[],one-hop,,,,,,,,,['PMID:21292492'],DEFAULT PHRASE,infores:dgidb,1,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,Diethyl-2-Pentadecylmalonate,PUBCHEM.COMPOUND:56676754,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,40,0.688,0.688,0.0,0.0,0.344,68.8,False,-0.0,False,0.688,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,40,medik:edge#127,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,(4R)-4-methyl-6-[1-(oxetan-3-,PUBCHEM.COMPOUND:121277952,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,41,0.68,0.68,0.0,0.0,0.34,68.0,False,-0.0,False,0.68,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,41,medik:creative_edge#67,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:121277952,(4R)-4-methyl-6-[1-(oxetan-3-,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,(4R)-4-methyl-6-[1-(oxetan-3-,PUBCHEM.COMPOUND:121277952,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,41,0.68,0.68,0.0,0.0,0.34,68.0,False,-0.0,False,0.68,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,41,medik:edge#134,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:121277952,(4R)-4-methyl-6-[1-(oxetan-3-,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],(4R)-4-methyl-6-[1-(oxetan-3- causes decreased activity of CREBBP,infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,(4R)-4-methyl-6-[1-(oxetan-3-,PUBCHEM.COMPOUND:121277952,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,41,0.68,0.68,0.0,0.0,0.34,68.0,False,-0.0,False,0.68,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,41,medik:edge#135,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US10202360, Example 109",PUBCHEM.COMPOUND:132033492,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,42,0.672,0.672,0.0,0.0,0.336,67.2,False,-0.0,False,0.672,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,42,medik:creative_edge#23,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:132033492,"US10202360, Example 109",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US10202360, Example 109",PUBCHEM.COMPOUND:132033492,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,42,0.672,0.672,0.0,0.0,0.336,67.2,False,-0.0,False,0.672,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,42,medik:edge#46,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:132033492,"US10202360, Example 109",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US10202360, Example 109 causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US10202360, Example 109",PUBCHEM.COMPOUND:132033492,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,42,0.672,0.672,0.0,0.0,0.336,67.2,False,-0.0,False,0.672,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,42,medik:edge#47,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US9763922, Example 26",PUBCHEM.COMPOUND:138805947,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,43,0.664,0.664,0.0,0.0,0.332,66.4,False,-0.0,False,0.664,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,43,medik:creative_edge#108,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:138805947,"US9763922, Example 26",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US9763922, Example 26",PUBCHEM.COMPOUND:138805947,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,43,0.664,0.664,0.0,0.0,0.332,66.4,False,-0.0,False,0.664,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,43,medik:edge#216,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:138805947,"US9763922, Example 26",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US9763922, Example 26 causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US9763922, Example 26",PUBCHEM.COMPOUND:138805947,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,43,0.664,0.664,0.0,0.0,0.332,66.4,False,-0.0,False,0.664,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,43,medik:edge#217,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US10202360, Example 231",PUBCHEM.COMPOUND:132033518,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,44,0.656,0.656,0.0,0.0,0.328,65.6,False,-0.0,False,0.656,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,44,medik:creative_edge#89,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:132033518,"US10202360, Example 231",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US10202360, Example 231",PUBCHEM.COMPOUND:132033518,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,44,0.656,0.656,0.0,0.0,0.328,65.6,False,-0.0,False,0.656,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,44,medik:edge#178,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:132033518,"US10202360, Example 231",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,[],"US10202360, Example 231 causes decreased activity of CREBBP",infores:bindingdb,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US10202360, Example 231",PUBCHEM.COMPOUND:132033518,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,44,0.656,0.656,0.0,0.0,0.328,65.6,False,-0.0,False,0.656,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,44,medik:edge#179,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,NCBIGene:1387,CREBBP,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:disgenet,0,infores:unsecret-agent
bb41b9b5-2be7-4fec-9ff6-f767e9679458,infores:unsecret-agent,"US11292791, Example 743",PUBCHEM.COMPOUND:147764747,biolink:SmallMolecule,Unsteady gait,HP:0002317,biolink:DiseaseOrPhenotypicFeature,45,0.648,0.648,0.0,0.0,0.324,64.8,False,-0.0,False,0.648,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,45,medik:creative_edge#112,HP:0002317,Unsteady gait,['biolink:DiseaseOrPhenotypicFeature'],biolink:DiseaseOrPhenotypicFeature,PUBCHEM.COMPOUND:147764747,"US11292791, Example 743",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,
